tweet_id,text,language,type,bookmark_count,favorite_count,retweet_count,reply_count,view_count,created_at,client,hashtags,urls,media_type,media_urls
'2044417931996705184',"@w3bD4nny @justinsuntron @worldlibertyfi usdc都没有

usdd到了0.98",ja,Reply,0,0,0,1,199,2026-04-15 22:09:53,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'2044306818621682175',"再谈交易：

珍惜那些系统的跟你讲交易的所所

你不冷静的时候可以锤一下JB

不要被任何一单影响力的交易。

其实拿 $rave 的时候，包括引用推文中的 $base 就没听过。

0.54做多，目前0.77。

包括美股、贵金属一直也有持仓。

昨天给内外群的大盘的交易，也是我先上，兄弟们随意后入。

昨晚的交易包括之前rave的收到很多谩骂，只要是亏了都会怪我头上，这点还好。

还有的是说我割流动性，配合项目方积累oi的。

包括私信和语音的骚扰。（为此我花钱开了会员免骚扰）

btc这单已经有很多人在群内去晒了，可交易还是你自己的选择。

我只说我开了，你觉得ok，你就上，不ok也是可以。

这几天我很劳累，沧桑了很多。

无法跟以前一样去详细的讲btc、 $based 的预期和交易思路。

btc这个不破7.3跌下去的概率较少。

这几天有很多项目方邀请我负费推广，去直播。

我很累，没有精力。

如果 @Mercy_okx 有时间，我会和她在 @okxchinese 星球播。

其他的暂时不播了（很多钱除外）

大家关注一下我的星球，右下角有二维码，星球刚起步。

@star_okx  @Haiteng_okx",zh,Tweet,1,33,0,26,11156,2026-04-15 14:48:21,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,"https://pbs.twimg.com/media/HF7WEbLasAYirty.png,https://pbs.twimg.com/media/HF7WFKOasAAWddF.jpg"
'2044389746928222428',@xincctnnq @0xInChain 我给你喂点假数据,zh,Reply,0,0,0,1,128,2026-04-15 20:17:53,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2044352400195223597',@gem2024520 那我难活到,zh,Reply,0,0,0,0,151,2026-04-15 17:49:29,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1941693272050766101',"她是一个好女孩。

昨晚一晚上没睡好， $H 的空单盈利2w。

我陪着女群友把她亏损的H的单子打回来了。

她说她男朋友担心了一天，她男朋友也亏损了，能不能今天帮她男朋友也打上去。

我内心无法平静，小丑竟是我自己。

不过想想，最起码他还跟我说了声谢谢。

她是一个专一的女孩。

我tm 盯盘，我给她心里按摩 ，我带她打正

她熬了20小时终于开心了，睡觉之前居然想的他男朋友。

早上起来，她很天真的跟我说。

今天什么时候开印，她和她男朋友准备好了。

不知怎么的，我心情不是很好。",zh,Tweet,13,133,0,94,328186,2025-07-06 10:58:45,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,"https://pbs.twimg.com/media/GvJHu5NWsAEHmif.jpg,https://pbs.twimg.com/media/GvJHu51WUAASBbE.jpg"
'2044319097140515028',@MythLake2016 @xincctnnq 她也有,ja,Reply,0,1,0,1,94,2026-04-15 15:37:09,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2044316684027384086',@ShiGuangYuYanJi @Tintinx2021 你真伤人,zh,Reply,0,1,0,1,288,2026-04-15 15:27:33,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2044316219143270451',@Tintinx2021 @ShiGuangYuYanJi 她说这话什么意思？,zh,Reply,0,0,0,1,227,2026-04-15 15:25:42,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2044314071319867864',"@wolfyxbt 给网黄推一下我

我这么大的潜在客户",zh,Reply,0,1,0,0,2571,2026-04-15 15:17:10,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2044312749736698364',"@ShiGuangYuYanJi tintin吗

今天还问我什么时候找她

找她我也干不了什么@Tintinx2021",zh,Reply,0,1,0,2,280,2026-04-15 15:11:55,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2044311620680331273',@zhngxin00862940 好,ja,Reply,0,1,0,0,171,2026-04-15 15:07:26,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'2044311088138002797',@psychechin 我长期负费推广。,zh,Reply,0,0,0,0,211,2026-04-15 15:05:19,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'2044311021251375147',"@ShiGuangYuYanJi 好的
冷静下来了。",zh,Reply,0,0,0,1,400,2026-04-15 15:05:03,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'2044307363436589566',"相关讨论和时间。

开了就说了，不存在马后炮。 https://t.co/6yt71pTkgi",zh,Reply,0,5,0,0,2429,2026-04-15 14:50:31,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,"https://pbs.twimg.com/media/HF7Wro_awAAxYOF.png,https://pbs.twimg.com/media/HF7WtLGbAAADvOp.png"
'2044301161570947354',"@XYiduo @Bitwux 溪溪

嘿嘿",ja,Reply,0,1,0,0,153,2026-04-15 14:25:52,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2044228838188830854',"关于价差套利。

本次我对 $rave 对冲过程中使用了费率套利与对冲

其实不管是 $rave 还是昨天的 $aria 都是价差套利的基础。

且昨日从0.5开始 $aira 就维持了巨大的价差持续了数个小时，直到无法去开空单。

这些本来是bot在做，很多发生在缅门（无穿仓保护机制）。

而一个新的交易所开始下场去做这个事。

单所/跨所资金费率与基差对冲 
单所/跨所价差收敛套利 

最关键的是本金永不受损：本金亏损部分将由KTX @KTXchange 安全基金补齐  。

我基本不会接小所的推广，本文也不是付费推广，帮朋友的没要钱。

我自己采用的价差主要是对冲，而想要稳健的可以去尝试套利，特别在当前妖币横行的时候。",zh,Tweet,20,45,2,19,16473,2026-04-15 09:38:29,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/HF6OxI1asAIGVqa.jpg
'2044241301764481122',@Crypto_Cat888 走了 写了,zh,Reply,0,0,0,0,419,2026-04-15 10:28:01,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2044240753409569151',@jacy71139567 @Crypto_Cat888 这是你男朋友？,zh,Reply,0,0,0,2,167,2026-04-15 10:25:50,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2044240137954177126',@Crypto_Cat888 多还是空,zh,Reply,0,0,0,1,1455,2026-04-15 10:23:23,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2044229079713640564',"如果你愿意尝试可采取下面链接注册：

https://t.co/t95bsDBnhD",zh,Reply,2,5,0,2,3839,2026-04-15 09:39:27,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://www.ktx.app/zh/login/register?invite_code=xcEKHpxA,,
'2044119652121620601',"真尼玛操盘，还有说老子割粉丝流动性的。

老子天天自己冲在前面，都是后入我的。

$aira 多空双持的预期在这里，老子以小博大怎么了。

不动点脑壳，就tm知道影响人心情。

预期-路径一以贯之。

睡觉的，以后天天做马后炮，恶心你。 https://t.co/xfiXQBSHUT",zh,Tweet,1,34,0,14,23260,2026-04-15 02:24:37,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,"https://pbs.twimg.com/media/HF4rf2oaYAAg2aY.png,https://pbs.twimg.com/media/HF4rqpFasAE6c1m.png"
'2044216773839597762',@xuanxueboy 艹,ja,Reply,0,0,0,0,204,2026-04-15 08:50:33,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2044216742604652951',"@xincctnnq 把我下次乱发

喂给ai假数据",zh,Reply,0,0,0,0,163,2026-04-15 08:50:25,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2044096985096171745',0.1848 做多 $aria https://t.co/kuzH9yJ06x,ja,Tweet,0,14,0,36,37070,2026-04-15 00:54:33,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/HF4XS1AasAIrNtn.png
'2044113377837101258',@Yes998888 你tm煞笔？,zh,Reply,0,0,0,0,141,2026-04-15 01:59:41,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2044076072598384667',@Joensmoon 可以,ja,Reply,0,1,0,0,255,2026-04-14 23:31:27,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043991739745370178',"晚上9点聊聊 $rave 

怎么把我的发型搞的那么炸裂？",zh,Tweet,2,17,0,17,13541,2026-04-14 17:56:20,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2044039333464961117',"开始直播。

https://t.co/pHi4PCCYcL",zh,Reply,1,2,0,1,1725,2026-04-14 21:05:28,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://billion.live/live/detail/?id=10002130,,
'2044053675849724308',"有刷火箭看我锤jj的

不必，这不是花钱能看的。 https://t.co/PqvhM2iLtO",zh,Reply,0,1,0,1,2346,2026-04-14 22:02:27,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/HF3v67obQAANHcN.jpg
'2044026287917019590',@Irenezhao_ lab,und,Reply,0,3,0,0,1268,2026-04-14 20:13:37,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043975878749892655',卓越的反手,ja,Tweet,0,26,0,16,17393,2026-04-14 16:53:19,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2044024522211504388',卓越吗？,ja,Reply,0,3,0,1,2556,2026-04-14 20:06:36,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043994874299687380',@flyiiawei 反手,ja,Reply,0,1,0,1,264,2026-04-14 18:08:48,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043994815940178304',@Lvjh888888 有依据吗,zh,Reply,0,0,0,1,82,2026-04-14 18:08:34,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043993071063576866',@vvickym2 晚上讲讲,zh,Reply,0,0,0,0,322,2026-04-14 18:01:38,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043986473335320672',@MythLake2016 搞什么,zh,Reply,0,0,0,1,328,2026-04-14 17:35:25,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043795811579117972',"$rave 老子扛了19w刀的亏损。

要回来了。

@Tintinx2021 说我抗住了就给我一次

你说话算话。

7.23的开仓价格，赶紧跑一部分仓位。 https://t.co/9V1sx5907g",zh,Tweet,2,54,0,46,71983,2026-04-14 04:57:48,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,"https://pbs.twimg.com/media/HF0FcfFbgAA1wON.jpg,https://pbs.twimg.com/media/HF0FcfDbkAAPxxr.png"
'2043982192582529527',@Tintinx2021 @ShiGuangYuYanJi https://t.co/sVoxpVMpHI,qme,Reply,0,0,0,1,503,2026-04-14 17:18:24,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,animated_gif,https://pbs.twimg.com/tweet_video_thumb/HF2u9zeasAQR8j2.jpg
'2043976148103901625',"@ShiGuangYuYanJi @Tintinx2021 他说话好伤人

@Tintinx2021 tintin",zh,Reply,0,1,0,1,1358,2026-04-14 16:54:23,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043955381316272525',@yueban07 可惜了,ja,Reply,0,0,0,0,286,2026-04-14 15:31:52,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043950043603018140',@Lingxun123 是是是,ja,Reply,0,0,0,0,466,2026-04-14 15:10:39,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043944816271409542',@thankUcrypto 可以等下午4点ok限制持仓看能触发adl吗,zh,Reply,0,8,0,4,8430,2026-04-14 14:49:53,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043925014261682258',@Guilin_Chen_ 运气,zh,Reply,0,0,0,0,785,2026-04-14 13:31:12,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043924979507744925',@NoobShark 怕项目方rug不给币,zh,Reply,0,0,0,0,649,2026-04-14 13:31:04,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043919687680209142',@0xsexybanana 现在要把一切项目方当畜生。,zh,Reply,0,3,0,0,1062,2026-04-14 13:10:02,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'2043919304211739103',"@0xsexybanana 核心的原因是裸空

如果在线性里面就没这么大的仓位了。",zh,Reply,0,1,0,0,1196,2026-04-14 13:08:30,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'2043918133921185830',@fwvgw1 嗯,ja,Reply,0,0,0,0,912,2026-04-14 13:03:51,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'2043903966975856989',"@hellosuoha 还没有违约

跟我讲的是no worried，币是安全的。

的确币是安全的，只是还没发。",zh,Reply,0,2,0,2,2349,2026-04-14 12:07:34,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'2043903348349513868',"@yueya_eth 钱没了

jb也没感觉了。 https://t.co/dzmTHx5i5Z",zh,Reply,0,12,0,3,2651,2026-04-14 12:05:06,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/HF1nOCGb0AAdOz6.png
'2043803715761778900',@Tintinx2021 是让我吃药的意思吗,zh,Reply,0,1,0,1,4606,2026-04-14 05:29:12,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043801570291446162',9.34加仓空想解套，没下去，果断开反手。 https://t.co/HcfxLg18Gj,zh,Reply,0,5,0,6,22189,2026-04-14 05:20:41,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,"https://pbs.twimg.com/media/HF0KipGasAABvfW.png,https://pbs.twimg.com/media/HF0KruyaYAA1MrG.png"
'2043796429827879244',@Jamin599 @Tintinx2021 是，平了一部分。,ja,Reply,0,2,0,1,3876,2026-04-14 05:00:15,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'2043680104543658090',@EnHeng456 @xtony1314 亏麻了,zh,Reply,0,0,0,0,1251,2026-04-13 21:18:01,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043403760660345151',"无法入眠： $rave 亏损7.2w刀。

如引用推文所示，庄做了让我最骑虎难下的操作。

1.用在bn送出平多，对敲到了ok、bg等。
2.在bg用现货拉了控了费率。

23.05分的时候，在非bn所累积的大量的oi，我做了对冲和卸掉仓位。

即使如此，我还亏损了7.2w刀。

这一单抹平了我 $aria 所有的盈利，并且还亏损了。

@EnHeng456 给我发了他在夜店的图。

我的钱送给了太子，求了8888U的红包抚慰一下我。

我扛不住了啊！",zh,Tweet,17,99,12,69,194672,2026-04-13 02:59:55,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/HFuePhXbQAA1Cu5.jpg
'2043676918739046534',@Artistkatty_ @EnHeng456 我没了。,zh,Reply,0,0,0,0,605,2026-04-13 21:05:21,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'2043670499973362050',"全世界的人看到了我锤JB。

难怪亏钱的帖子十几万浏览量。

$rave 上亏钱的韭菜、kol都来找我，问有什么信息。

有韩国的、日本的、英文区的。

我tm服了！ https://t.co/dutayFmWb9",zh,Tweet,1,25,0,17,10343,2026-04-13 20:39:51,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,"https://pbs.twimg.com/media/HFyTOJabsAAqaYy.png,https://pbs.twimg.com/media/HFyTQ9NaYAAFWfR.png,https://pbs.twimg.com/media/HFyTSlgbwAAPL6m.png,https://pbs.twimg.com/media/HFyTUOQbcAE7nGh.png"
'2043672650602663964',@gem2024520 算了没钱了。,zh,Reply,0,0,0,0,599,2026-04-13 20:48:24,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'2043672622597292215',@terry70492801 阳痿的没多少,zh,Reply,0,0,0,0,704,2026-04-13 20:48:17,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'2043608720614252759',"$rave 我没了。
@RaveDAO https://t.co/SjVhKRSz2C",zh,Tweet,19,234,7,139,192702,2026-04-13 16:34:22,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/HFxbOzLbgAAHTEf.jpg
'2043659267836903484',@quinchia09 @RaveDAO i dont known,en,Reply,0,0,0,0,1840,2026-04-13 19:55:13,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043641162242941073',@baby_alphatbt @RaveDAO 基佬？,ja,Reply,0,0,0,1,1359,2026-04-13 18:43:16,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043634752549474676',@hongkongdoll @otzgary 我记得你的声音,zh,Reply,0,0,0,0,529,2026-04-13 18:17:48,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043633300049379774',@nine_DeFi @RaveDAO 都是泪,zh,Reply,0,1,0,0,543,2026-04-13 18:12:02,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043632956170989759',@nine_DeFi @RaveDAO 一直止损,ja,Reply,0,2,0,1,1464,2026-04-13 18:10:40,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043623336903946502',@Guilin_Chen_ @RaveDAO 我亏麻了啊,zh,Reply,0,2,0,0,2363,2026-04-13 17:32:26,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043621707026731182',@FLS_OTC @RaveDAO @liuwei16602825 会回来的,zh,Reply,0,1,0,0,588,2026-04-13 17:25:58,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'2043620242799354319',@FLS_OTC @RaveDAO 送给了 @liuwei16602825,zh,Reply,0,1,0,1,2077,2026-04-13 17:20:09,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'2043619353950929313',@hellosuoha @RaveDAO 真没了,zh,Reply,0,1,0,0,3221,2026-04-13 17:16:37,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'2043616595772371208',@Rita88 @RaveDAO 已经没啥感觉了。,zh,Reply,0,0,0,0,1497,2026-04-13 17:05:39,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'2043616057546735837',"@Huoexce @RaveDAO 我希望也是

模拟仓有费率提醒？ https://t.co/oSLm36T33V",zh,Reply,0,0,0,1,1865,2026-04-13 17:03:31,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/HFxh9oHagAAZOEJ.jpg
'2043614201160286407',"@EnHeng456 送给太子了。

https://t.co/m6bvQFOUig",ja,Reply,0,2,0,1,4564,2026-04-13 16:56:08,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://x.com/BTC_Alert_/status/2043608720614252759?s=20,,
'2043614111955894751',"@CryptoApprenti1 教授给了我安慰。

我jb都锤的没感觉了。

https://t.co/m6bvQFOUig",zh,Reply,0,5,0,5,10882,2026-04-13 16:55:47,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://x.com/BTC_Alert_/status/2043608720614252759?s=20,,
'2043613857743241383',"@Irenezhao_ 我接住你

给你撑腰",zh,Reply,0,0,0,0,586,2026-04-13 16:54:46,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'2043613080018633077',@BroLeon @RaveDAO jb都锤的没感觉了。,zh,Reply,0,7,0,1,2671,2026-04-13 16:51:41,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'2043611828119609422',"@Michael_Liu93 @RaveDAO 我只看得懂 no worries

就是没得问题的意思是吧",zh,Reply,0,2,0,2,827,2026-04-13 16:46:42,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'2043611566562775323',@Michael_Liu93 @RaveDAO 项目方：no worries-urfunds are safe，i will give your token soon。,en,Reply,0,2,0,1,3229,2026-04-13 16:45:40,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'2043610909994844335',"@lijiuer1 @RaveDAO 没完全平

我私聊跟你说",zh,Reply,0,1,0,1,2874,2026-04-13 16:43:04,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'2043610671603159465',"@Crypto_Cat888 @RaveDAO 只是卸了仓位

没平仓。",zh,Reply,0,0,0,2,3747,2026-04-13 16:42:07,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'2043584073646612636',@Bitwux 锤jb,ja,Reply,0,0,0,0,331,2026-04-13 14:56:25,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043576160618180811',"@xukego 好久没亏大的了

医生说治的好 我不担心

现在也没什么用武之地

反而我更专注搞事情",zh,Reply,0,0,0,0,239,2026-04-13 14:24:59,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043574066389659784',"@hongkongdoll @0xKirara 等我赚回来证明自己

我基本不看那片（萎了）

实在不知道 就想到搜索你

我喜欢海岛",zh,Reply,0,0,0,0,503,2026-04-13 14:16:39,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043572981889429701',"@hongkongdoll @0xKirara 最晚也也没睡

对着你的学习资料发呆了很久。",zh,Reply,0,0,0,1,713,2026-04-13 14:12:21,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043572757762625949',"@diamondhandjs 留着当备胎

这里脑壳不好的也多

只是都被割的没钱了

养一养",zh,Reply,0,2,0,0,521,2026-04-13 14:11:27,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043572182664741370',"@diamondhandjs 别退

锤两下发泄出来就好了",zh,Reply,0,1,0,1,1439,2026-04-13 14:09:10,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043541360708608377',@agintender 在锤jb了,zh,Reply,0,5,0,2,3485,2026-04-13 12:06:42,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043540818825519423',@KelseyWeb3VC 一起锤jb,ja,Reply,0,1,0,1,273,2026-04-13 12:04:33,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043540605243109793',@off_thetarget @RaveDAO @hongkongdoll @EnHeng456 男的不必,ja,Reply,0,0,0,1,717,2026-04-13 12:03:42,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043540508228935843',@KelseyWeb3VC 别骂了 哥,zh,Reply,0,2,0,1,547,2026-04-13 12:03:18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043540435474497925',"@Web3Feng @RaveDAO @hongkongdoll @EnHeng456 亏完要jb何用

何况现在是坏的

拍了也无所谓",zh,Reply,0,2,1,0,1491,2026-04-13 12:03:01,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043514274832908760',@kakafoever01 @RaveDAO @hongkongdoll @EnHeng456 我没玩吗？,zh,Reply,0,0,1,1,793,2026-04-13 10:19:04,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043499991512256628',@dabiaoge @RaveDAO @hongkongdoll @EnHeng456 本来就是坏的,zh,Reply,0,1,0,0,877,2026-04-13 09:22:19,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043498245473882343',@ShuYu622 @hellosuoha 你怎么不早说！,zh,Reply,0,0,0,1,387,2026-04-13 09:15:22,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043496957289849091',"@Meriansule @RaveDAO @hongkongdoll @EnHeng456 艹

数错了",zh,Reply,0,0,0,0,644,2026-04-13 09:10:15,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043496893003751436',"@lijiuer1 @RaveDAO @hongkongdoll @EnHeng456 你笑啥

你还没有呢

想锤锤不了",zh,Reply,0,0,0,0,331,2026-04-13 09:10:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043496574710665553',@lijiuer1 @RaveDAO @hongkongdoll @EnHeng456 还好笑吗,zh,Reply,0,1,0,1,973,2026-04-13 09:08:44,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043496226713460818',@xiyu1818 @RaveDAO @hongkongdoll @EnHeng456 啊！,ja,Reply,0,1,0,0,1220,2026-04-13 09:07:21,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043495469691887791',@jici6182131 @RaveDAO @hongkongdoll @EnHeng456 我哪有假的？,ja,Reply,0,0,0,0,620,2026-04-13 09:04:20,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043495400620105773',"@xukego 徐姐在劝大佬劫色

可我去年8月确诊了阳痿

很苦恼的

没赚到钱吧 人还萎了。萎了吧还好色",zh,Reply,0,2,0,2,2789,2026-04-13 09:04:04,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043493016384721331',@Crypto_PlayerL @RaveDAO @hongkongdoll @EnHeng456 嗯,ja,Reply,0,1,0,0,933,2026-04-13 08:54:36,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043492962974466237',@Cinnamon__SK 亏麻了,zh,Reply,0,0,0,0,1183,2026-04-13 08:54:23,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
